CIP1,CIP2,CIP3,LIBELLE,CESSION,PUBLIC,CODTVA
8440537,9100001278911,,SPIREX PLUS CP B/20,3451,4625,0
1340831,9100001340831,,STAGYL 1000MG CP B/2,1089,1460,0
8236883,9100008571801,2031252.0,STAMINA GELU B/30,7515,0,2
8150696,9100008584281,,STARPEN 1000 CP B/12,1465,1960,0
2284102,9100000538651,8075049.0,STAYONG PLUS GELULE B/30,1531,2050,0
3465857,3400934658570,3400934658570.0,STILNOX 10MG CP B/14,2100,2815,0
3296107,3400932961078,,STILNOX 10MG CP B/20 AFR,2100,2815,0
3741346,3400937413466,,STREPSILS CITRON SS /24  50142,3379,4530,0
1198451,3990000003750,,STREPSILS MIEL CITRON B/24 AFR,2871,3850,0
3836348,3400938363487,2029864.0,STRESAM GELU FL/24,1615,2165,0
2260633,3583313228578,,STRESAM GELULE B/60,3889,5215,0
8386430,9100000574591,4215849.0,STRIMOL EXTRA CP B/20,1210,1620,0
2483384,9100001818441,,STRIPREGA 150MG GELU B/30,7290,9775,0
2483382,9100001818431,,STRIPREGA 75MG GELU B/30,5153,6910,0
3546432,3400935464323,3546432.0,STRUCTUM 500 GELU B/60,7959,10670,0
1757591,9100001757591,,SUCRE DIABLISS B/500G,5407,0,2
1753921,9100001753921,,SUCRE DIABLISS DOSETTES B/40,3607,0,2
9939173,3701427900252,,SUCRETTE AUTH 2 SUCR B/300,4006,0,2
8165953,9100000959761,3000000511909.0,SUFIX 200MG CP B/10,3014,4040,0
2250014,9100000324391,2250014.0,SULFOBACTIN 250MG CP B/16,1327,1775,0
2251605,9100000324401,8043138.0,SULFOBACTIN 500MG CP B/20,3543,4750,0
1424411,3990000007864,3990000007864.0,SUMAMOX 500MG CP B/3,2156,2890,0
2260662,9100000610641,,SUPAFEN CP B/10,674,900,0
2255572,9100000683311,,SUPER CAL ZINC CP B/20,2322,0,2
1394121,6111267400039,,SUPRADYN BOOST CP B/10,2827,0,2
3482330,3400934823305,3482330.0,SUPRADYNE CITRON CP EFF T/10,2405,3225,0
1578681,3000000839263,,SURAXIM 200MG GEL B/8,2438,3265,0
8451831,9100001353081,,SURDEX CP B/12,877,1175,0
3177928,3400931779285,,SURGAM 100MG CP B/30,1818,2435,0
3239948,3400932399482,,SURGAM 200MG CP B/15,1465,1965,0
3249705,3400932497058,3249705.0,SURGAM 200MG CP B/20 AFR,2951,3955,0
2031269,9100000013821,8014148.0,SURMENALIT 200MG CP B/30,2763,3705,0
8151000,3000000208366,,SWICH 200MG CP B/10,4590,6155,0
1655031,3000000896778,,"SYNRIAM DT 37,5/187,5MG CP/3",800,1070,0
1655041,3000000896785,,"SYNRIAM DT 37,5/187,5MG CP/6",1443,1935,0
1655052,3000000896792,,"SYNRIAM DT 37,5/187,5MG CP/9",2175,2915,0
8151336,3000000298619,3000000298619.0,SYNRIAM 150MG/750MG CP B/3,2217,2970,0
1511771,9100001511771,,SYSCHOL 500MG CP B/30,5235,7020,0
1205161,3000000428597,3000000428597.0,"T-DOL P RAPID 37,5MG/25MG B/10",1563,2095,0
8170753,3000000348109,3000000348109.0,T-DOL RAPID 50MG CP DISP B/10,1473,1975,0
1850231,9100001850231,,TABPARA 1G CP EFF B/16,1423,1910,0
1341001,9100001341001,3000000770030.0,TABRAZOLE 500MG CP B/100,2439,3270,0
1340991,9100001340991,3000000815939.0,TABRAZOLE 500MG CP B/30,1023,1370,0
1658801,9100001658801,3000001032021.0,TABVAL 160MG CP B/30,3569,4785,0
1658811,9100001658811,3000000993620.0,TABZIDE 25MG CP B/30,561,750,0
1159741,3000000382608,3000000382608.0,TADAGEN 10MG CP B/1,1039,1390,0
8112661,3000000092637,3000000092637.0,TADAGEN 20MG CP B/1,3447,4620,0
1616681,9100001616681,3000000815984.0,TAFUROS 40MG CP B/100,4111,5515,0
1341021,9100001341021,3000000769836.0,TAFUROS 40MG CP B/30,1325,1775,0
3430675,3400934306754,3430675.0,TAHOR 10MG CP B/28,8413,11280,0
3719921,3400937199216,3719921.0,TAHOR 10MG CP B/90,19250,25815,0
3430681,3400934306815,3430681.0,TAHOR 20MG CP B/28,11891,15945,0
3719938,3400937199384,3719938.0,TAHOR 20MG CP B/90,26952,36140,0
3430698,3400934306983,3430698.0,TAHOR 40MG CP B/28,18050,24205,0
8416697,9100000943351,,"TALODOL P 37,5/325MG CP B/10",704,940,0
8413701,9100000929681,,TALODOL 50MG CAPS B/10,1561,2090,0
1300361,9100001300361,,TAMCLAV 1G CP PELL B/20,3837,5145,0
1341031,9100001341031,3000000769935.0,TAMCLAV 625MG CP B20,2650,3555,0
1559751,9100001559751,3000000553916.0,TAMET 500MG CP B/100,1599,2145,0
1616671,9100001616671,3000000553954.0,TAMET 500MG CP B/30,561,750,0
1341041,9100001341041,3000000848951.0,TAMET 850MG CP B/30,1542,2070,0
1341051,9100001341051,3000000816035.0,TAMLODI 10MG CP B/100,10282,13790,0
1341061,9100001341061,3000000769881.0,TAMLODI 10MG CP B/30,3112,4175,0
3017353,3400930173534,,"TAMSULOSINE ARW LP0,4MG.GEL/30",2335,3130,0
3718643,3400937186438,,"TAMSULOSINE SDZ LP0,4MG GEL/30",3597,4820,0
1777071,3000001106562,3000001106562.0,"TAMSUMAC LP 0,4MG GEL B/30",4306,5770,0
3299040,3400932990405,3299040.0,TANAKAN 40MG CP B/30,3795,5085,0
3560022,6192435600222,3573994001812.0,TANGANIL 500MG CP/30       AFR,2678,3590,0
1629431,9100001629431,,TANGO 20MG CP B/4,2875,3855,0
1735251,3000001203117,,TARAXET 25MG CP PELL SEC B/30,1432,1920,0
8178387,3573994001607,,TARDYFERON B9 CP B/30      AFR,1957,2625,0
1534491,3400930057643,3573994003373.0,TARDYFERON 20MG/ML ENF/AD 90ML,3598,4825,0
1506131,3573994004752,3351800.0,TARDYFERON 80MG CP B/30.   AFR,1846,2475,0
3569060,3400935690609,,TAREG 160MG CP B/28        AFR,10926,14650,0
3569025,3400935690258,,TAREG 80MG CP B/28         AFR,7577,10160,0
3496556,3400934965562,3496556.0,TAVANIC 500MG CP B/5,8557,11475,0
8137313,3000000165249,3000000165249.0,TAXIM O 200MG CP B/10,4241,5685,0
3103539,3400931035398,,TEDRALAN LP 200MG GELULE B/30,1523,2040,0
3314874,3400933148744,3314874.0,TEGRETOL LP 200MG CP B/30,2289,3070,0
3298431,3400932984312,3298431.0,TEGRETOL LP 400MG CP B/30,4099,5495,0
3103545,3400931035459,3103545.0,TEGRETOL 200MG CP B/50,2279,3055,0
8006485,9100000744331,8006485.0,TEGUMA 250MG CP B/14,8877,11900,0
8006479,9100000743021,8006479.0,TEGUMA 250MG CP B/28,16171,21685,0
1235761,9100001235761,,TELI H CP B/30,5606,7515,0
1235741,9100001235741,3000000511947.0,TELI 40MG CP B/30,3464,4645,0
9021699,9100001235751,3000000511985.0,TELI 80MG CP B/30,5180,6945,0
1696271,3000000897515,,TELMICLAR HCTZ 80MG CPR B/30,5415,7260,0
1668481,3000000897539,,TELMICLAR 80MG CPR B/30,3876,5200,0
1539111,3000000699898,3000000699898.0,TELMIKAA AM 40MG/5MG CP B/30,5167,6925,0
8111911,3000000052600,3000000052600.0,TELMIKAA 40MG CP B/30,5155,6910,0
8152258,3000000256978,,TELMIS A 40MG/5MG CP B/28,6000,8045,0
8152264,3000000257098,3000000257098.0,TELMIS A 80MG/10MG CP B/28,7536,10105,0
8152287,3000000257135,3000000257135.0,"TELMIS H 40MG/12,5MG CP B/28",5592,7495,0
1578081,3000000785416,,TELMIS-H 80/25MG CP B/28,8119,10885,0
2475244,9100001538081,,TELTARTAN CPR 40MG BT/30,2421,3245,0
2475282,9100001538071,,TELTARTAN CPR 80MG BT/30,3463,4640,0
1500931,3990000009585,3990000009585.0,TELZISART 40MG CP B/30,2594,3475,0
3939769,3400939397696,3400939397696.0,"TEMERIT DUO 5MG/12,5MG CP B/30",6688,8965,0
3939781,3400939397818,3400939397818.0,TEMERIT DUO 5MG/25MG CP B/30,6688,8965,0
3742038,3400937420389,3400937420389.0,TEMERIT 5MG CP B/30,6432,8625,0
3574693,3400935746931,,TEMESTA 1MG CP B/30      3574H,808,1080,0
3148996,3400931489962,,"TEMESTA 2,5MG CP B/30    3148H",1700,2280,0
1836211,9100001836211,,TEMOXYRA 20 B/10,313,420,0
1391361,9100001391361,,TENO ALFA 25MG CP B/30,14995,20105,0
3720083,3400937200837,3720083.0,"TENORETIC 50/12,5MG CP B/30",3641,4880,0
3714220,3400937142205,3714220.0,TENORMINE 100MG CP B/30,5092,6825,0
3714272,3400937142724,3714272.0,TENORMINE 50MG CP B/30,2413,3235,0
1396281,9100001396281,,TENOVIR 300MG CP B/30,4388,5880,0
8098599,9100000659791,8098599.0,TENSICARD AM 50/5MG CP/30,4810,6450,0
8098613,9100000659761,8098613.0,TENSICARD 50MG CP B/30,2126,2850,0
2452222,9100001610061,,TENSIONORME CP B/24        AFR,1106,1480,0
1312381,3000000526347,3000000526347.0,"TENSOPLUS 10/2,5/10MG CP B/30",8861,11880,0
1312371,3000000526330,,"TENSOPLUS 10/2,5/5MG CP B/30",8859,11880,0
1312361,3000000526323,,"TENSOPLUS 5/1,25/10MG CP B/30",6171,8275,0
1312352,3000000526316,,"TENSOPLUS 5/1,25/5MG CP B/30",6170,8270,0
3372736,3400933727369,,TERALITHE LP 400 CP B/60,7173,9615,0
8109305,9100000810621,,TERBINOL CP B/14,6344,8505,0
3296389,3400932963898,,TERCIAN 25MG CP B/30,3687,4940,0
1404471,9100001404471,,TERCO 420 CP B/6,1361,1825,0
1404461,9100001404461,,TERCO 560 CP B/6,1644,2200,0
1836221,9100001836221,,THALIDOMYRA 100 CAPS B/10,4926,6605,0
2031312,3582911100484,2031312.0,THIOBACTIN 500MG CP B/24,5599,7505,0
1685041,3000001016045,3000001016045.0,THIOZZ 8MG ORO DISP CP B/10,3005,4030,0
1868651,3000001223115,,"THROMBAN 2,5MG CPR PELL B/30",10444,14005,0
1868661,3000001223122,,THROMBAN 5MG CP PELL B/30,13042,17490,0
3174249,3400931742494,,TIAPRIDAL 100MG CP B/20,1523,2040,0
3277854,3400932778546,3277854.0,TIBERAL 500MG COMP B/3,2271,3045,0
3277860,3400932778607,3277860.0,TIBERAL 500MG CP B/10,6836,9165,0
2270695,9100000663561,8006195.0,TICASSE 500/125MG CP B/15,3180,4265,0
1841381,9100001841381,,"TICASSE 500/62,5MG SACH/15",3911,5245,0
2267316,9100000663571,8006166.0,TICASSE 875/125MG CP B/14,3902,5230,0
1885201,3000001215332,,TICAZ 60MG CP PELL B/30,4585,6145,0
1885211,3000001215349,,TICAZ 90MG CP PELL B/30,4593,6155,0
3445613,3400934456138,,TILCOTIL 20MG CP B/15,2319,3110,0
1511781,9100001511781,3000000870877.0,TILYPTIN 20MG CP B/30,5147,6900,0
3570614,3400935706140,3570614.0,TIMOFEROL GELU B/30,1255,1680,0
2262916,9100000012571,,TINAZOL 500MG CP B/4,886,1185,0
3349677,3400933496777,3349677.0,TIORFAN 100MG GELU B/20,2842,3810,0
8152755,3000000263044,3000000263044.0,TOCFIM 200MG DISP CP B/10,3836,5145,0
3264550,3400932645503,,TOCO 500 CAPS B/30,2057,2755,0
1803761,3000001146605,3000001146605.0,TOFLOX 200MG CPR PELL B/10,1852,2480,0
3474827,3400934748271,,TOLEXINE GE 100MG CP B/28,3590,4810,0
8117581,3000000145012,3000000145012.0,TONLUM 20/120MG CP B/24,1740,2330,0
8117598,3000000145005,3000000145005.0,TONLUM 80/480MG CP B/6,1734,2325,0
8166326,5018741012010,3000000357927.0,TOP 3 KIT CP B/4,2750,3685,0
1892931,3990000021204,,TORIX 120MG CP B/3X10 CAMEROUN,6024,8075,0
1892941,3990000021198,,TORIX 90MG CP B/3X10 CAMEROUN,4725,6335,0
1269741,9100001269741,,TORSINEX 10MG B/30,3312,4440,0
1397541,9100001397541,3000000636473.0,TORSINEX 20MG CP B/30,3790,5080,0
2264022,9100000152331,4004845.0,TRABAR 50MG CAPS B/10,1899,2545,0
8123185,9100000896431,,TRACEDOL CP EFF B/16,2942,3945,0
1330511,3000000544709,,TRACLAV 1000MG/125MG CP B/14,3917,5250,0
1779191,9100001779191,,TRALIX P EFF CP B/15,1788,2395,0
8400331,9100000775321,,TRAMACETAL CP B/10,2247,3010,0
2292633,9100000434821,2292633.0,TRAMADIS 50MG GELULE B/10,1682,2255,0
1318331,9100001318331,,TRAMADOL DENK 100MG/2ML X5,2178,2920,0
8113494,9100000892761,,TRAMADOL DENK 50MG CP EFF B/10,2007,2690,0
8112684,3000000080313,3000000080313.0,TRAMAGEN 50 CP B/20,1205,1615,0
1310755,9100001613211,,TRAMAPA FORT CP B/20,2424,3250,0
8165864,9100001106041,3000000358368.0,"TRAMAPA 37,5MG/325MG CP B/20",1177,1575,0
3748236,3400937482363,3748236.0,TRANDATE 200MG CP B/180,22306,29910,0
3226526,3400932265268,3226526.0,TRANDATE 200MG CP B/30,3922,5255,0
3475821,3400934758218,,TRANXENE 10MG GELU FLV/30  AFR,1436,1925,0
3475815,3400934758157,,TRANXENE 5MG GELU FLV/30 AFR,889,1190,0
8067021,9100000567801,8067021.0,TREMADOL 50MG B/20,2198,2945,0
2006260,3990000017016,,TRES ORIX FORTE GELU/20,2233,2990,0
1813071,3000001204770,,TREXA 500MG CP B/10,2587,3465,0
2286408,3400922864082,3400922864082.0,TRIALGIC GEL B/24,1321,1770,0
3643974,3400936439740,,"TRIATEC 1,25MG CP B/30",3701,4960,0
3615386,3400936153868,3615386.0,TRIATEC 10MG CP B/30,11976,16060,0
3644057,3400936440579,3400936440579.0,TRIATEC 5MG CP B/30,10486,14060,0
8108607,9100000845501,3000000033845.0,TRIBUTINE 150MG GELU B/20,2331,3125,0
8188687,9100001282841,3000000561164.0,TRICEF 400MG CP B/8,6011,8060,0
8164103,3000000339688,3000000339688.0,TRICOZ LP 35MG CP B/60,3891,5215,0
2278395,3000000598115,,TRIFED PLUS 50MG CP B/20,783,1050,0
2264039,9100000137691,2264039.0,TRIFENE 200MG CP B/20,1012,1355,0
3305510,3400933055103,,TRIFLUCAN 50MG GELU B/7,8517,11420,0
3535724,3400935357243,,TRILEPTAL 300MG CP B/50,11429,15325,0
1695411,3990000016132,3990000016132.0,TRIOGEST KIT 150MG CP B/4,2264,3035,0
8181834,3990000001190,,TRIOPAS 100/325/15 CP B/20,3021,4050,0
8151023,9100001004601,3000000280942.0,"TRIPLIXAM 10/2,5/10 CP B/30",14502,19445,0
8151046,9100001005381,,"TRIPLIXAM 10/2,5/5 CP B/30",14125,18940,0
2781585,3400927815850,3000000280829.0,"TRIPLIXAM 5/1,25/10 CP B/30",10068,13500,0
2781562,3400927815621,,"TRIPLIXAM 5/1,25/5 CP B/30",9852,13210,0
1307581,9100001307581,,TRISPORIN CP B/10,6471,8675,0
2291438,3582911100811,3582911100811.0,"TRITAZIDE 10-12,5MG CP B/28",5572,7470,0
2291421,3582911100828,3582911100828.0,TRITAZIDE 10-25MG CP B/28,6002,8045,0
8169939,3582911100224,2038426.0,TRITAZIDE 5-25MG CP B/28,5149,6905,0
3189067,3400931890676,,TRIVASTAL 50MG LP CP B/30,5972,8005,0
8153068,3000000248607,,TROYCAL 500MG CP B/30,1873,2510,0
1205191,3000000428542,3000000428542.0,TROYFENAC MR 50/4MG CP B/20,3006,4030,0
8170204,9100001101631,3000000381090.0,TURBOVAS 10MG CP B/30,5148,6900,0
1186361,9100001186361,3000000506387.0,TURBOVAS 20MG CP B/30,6864,9205,0
8716933,9100001485581,,TUVERS 400MG CP B/30,9096,12195,0
2029309,9100009469121,2029309.0,TYFLOX 500MG CP B/10,4446,5960,0
1648691,9100001648691,,ULCELIX 40MG CP B/30,2747,3685,0
1648711,9100001648711,3000001027195.0,ULCERIDE 20/75MG GELU B/30,3637,4880,0
8182590,3990000001268,,ULCIUM 40MG/30MG GELU B/20,2740,3675,0
2289789,9100000445601,2289789.0,ULCIZONE 20MG B/14,1994,2670,0
1818171,3583316669187,3583316669187.0,ULTRA LEVURE 250MG GELU/10,2424,3250,0
2268209,3583313110019,,ULTRA LEVURE 50 GELULE FL/20,1442,1930,0
8414445,9100000932981,,ULZOCER CP  B/28,2852,3820,0
3484145,3400934841453,,"UN ALFA 0,25MCG CAPS B/30",3832,5135,0
3476163,3400934761638,,"UN ALFA 0,5MCG CAPS B/30",6239,8365,0
1593591,9100001593591,3000000775387.0,"UNIFED 2,5/60MG CP B/20",943,1260,0
1552121,9100001552121,3000000775431.0,UNIFLOX 500MG CP B/7,2185,2930,0
1867601,3400930008652,,UNIVAGYL LP 150MG,1626,2180,0
1002501,3000000208359,3000000208359.0,UNOZIT 500MG CP B/3,2663,3570,0
8110047,9100000770091,8078473.0,UPRACID 20MG CP B/10,1726,2315,0
8110053,9100000770101,8076008.0,UPRACID 40MG CP B/14,3441,4610,0
2298831,9100000517731,,UPRADONE 30/40MG GEL B/30,9028,12105,0
2007880,3401320078804,2007880.0,UPSA VIT C 1G CP EFF B/10,821,1100,0
9001834,9100001220811,,UROFAST SACHET B/1,3789,5080,0
3232751,3400932327515,,UTROGESTAN 100MG CAPS B/30,4002,5365,0
3483996,3400934839962,,UTROGESTAN 200MG CAPS B/15,4129,5535,0
1623511,3990000013797,,VACIVOX CP 500MG B/10,3018,4045,0
8136621,4049772239153,3000000228135.0,VAGIMILT CAPS VAG B/7,2173,2910,0
8122501,9100000899351,3000000163603.0,VAGINAX 100MG CP VAG B/6,2062,2765,0
1170751,9100001170751,,VALDA PAST GINGEMBRE B/60,1196,0,2
3111154,3400931111542,,VALDA PAST SUCRE B/60 ENV  AFR,811,0,2
3111272,3400931112723,,VALIUM 10MG CP B/30,807,1080,0
1252581,3000000620786,,VALMAC H 160MG PLUS CP B/30,7586,10170,0
1252201,3000000620731,,VALMAC H 80MG CP B/30,6011,8060,0
8195954,3000000326411,,VALMAC 160MG CP B/30,7749,10390,0
8157089,3000000326459,3000000326459.0,VALMAC 80MG CP B/30,10791,14470,0
9005134,9100001860441,,VAROSUN 10MG CP B/10,9229,12375,0
9005140,9100001860451,,VAROSUN 20MG CP B/14,12824,17195,0
1649311,9100001649311,,VAROXA 10MG CP B/30,7188,9635,0
8015449,9100000745681,8015449.0,VASCOR LM 35MG CP PELL B/60,4935,6615,0
3572458,3400935724588,3572458.0,VASTAREL LM 35MG CP B/60,5524,7405,0
1382501,5995327168746,,VASTAREL 80MG GELU LP CP B/30,5524,7405,0
8110142,9100000770121,8076221.0,VASTATOR 10MG CP B/30,3875,5195,0
8110159,9100000770131,8076296.0,VASTATOR 20MG CP B/30,4216,5650,0
8116469,9100000818391,3000000040942.0,VASTATOR 40MG CP B/30,4726,6335,0
8167403,3000000302132,3000000302132.0,VASTOR 20MG CP B/100,3445,4620,0
3163346,3400931633464,3163346.0,VELITEN CP B/30,3113,4175,0
1280831,3000000555798,,VELSO 400MG/100MG CP B/28,76907,103135,0
1652151,9100001652151,,VENINSERIN CP B/10,9954,13350,0
2027061,9100009672061,2027061.0,VENOSMIL GELU B/20,2568,3440,0
103155,9100001745651,,VENOSMIL 200MG GEL B/60   31ME,5090,6825,0
1811281,3000001203124,,VEPRAN 150MG CP B/28,5456,7315,0
1811291,3000001203131,,VEPRAN 300MG CP B/28,7474,10020,0
8120991,9100000754121,8060591.0,VERCIN 100MG CP B/6,349,468,0
2268250,9100000300361,2268250.0,VEREX 400MG CP B/1,765,1025,0
3225490,3400932254903,3225490.0,VERMOX 100MG CP B/6 NS,990,1325,0
2028020,9100009697581,,VERMOX 500MG CP ETUI/1 NS,863,1155,0
1620961,9100001620961,,VEROZEB 400MG CP B/1,646,865,0
8117612,3000000145050,3000000145050.0,VERSINO CP B/10,1047,1400,0
2026179,9100009723001,,VERZOL 400MG CP B/1,684,915,0
3484317,3400934843174,3400934843174.0,VIAGRA 100MG CP B/4,13676,18340,0
3484257,9100000118501,3484257.0,VIAGRA 50MG CP B/1,3432,4600,0
3484263,3400934842634,3484263.0,VIAGRA 50MG CP B/4,10260,13760,0
1803961,9100001803961,,VIAMEN 7G B/15,5090,0,2
2017542,9100009747921,2017542.0,VIBRA 200MG CP B/8,5874,7875,0
2263092,9100000130301,8017419.0,VICOMBIL CP B/60,2810,3765,0
1686191,3000000896815,3000000896815.0,VIDAGLIN 50MG CPR B/30,5143,6895,0
8197172,3990000002661,3990000002661.0,VIGOREX 50MG CP /4,3013,4040,0
8147116,3000000223239,3000000223239.0,VIK VIT C 1000MG CP EFF B/20,1410,1890,0
8117641,3000000145074,3000000145074.0,VIKLEVO 500MG CP B/10,5151,6905,0
9775341,9100009775341,,VIKONON CP B/12,1962,2630,0
8117664,3000000145098,3000000145098.0,VIKTHRO 500MG CP B/3,2577,3455,0
1414801,9100001414801,,VILDA DENK 50MG CP B/28,5583,7485,0
8463946,3000000658611,3000000658611.0,VILDARIL M 50MG/1000MG CP B/30,6324,8480,0
8463917,3000000658598,3000000658598.0,VILDARIL M 50MG/500MG CP B/30,5873,7875,0
8463900,3000000658604,3000000658604.0,VILDARIL M 50MG/850MG CP B/30,6062,8125,0
1510601,3000000658581,3000000658581.0,VILDARIL 50MG CPR B/30,5419,7265,0
1868681,3000001215318,,VINGLYN 50/850MG CP B/30,4344,5825,0
1868671,3000001215301,,VINGLYN 50MG CP B/30,4299,5765,0
1868691,3000001215325,,VINGLYN 50MG/1000MG CP B/30,4350,5830,0
7659570,9100000236911,,VIRIMAX TONUS SEXUEL GEL B/15,4386,0,2
2295809,9100000277352,,VIT B DENK CP B/10X10 B1+B6,6370,8540,0
2256413,9100000600691,,VIT B DENK CP B/20    B1+B6,2574,3450,0
3113644,3400931136446,,VIT B12 250 GERDA CP B/24,3053,4090,0
2272369,3700502100532,,VIT C 500 CRE CP SUCER BL10X10,2716,3640,0
2256531,9100000616721,,VIT E FORT 400MG GEL B/20,1988,2665,0
2034598,9100009822551,,VITA C LAPR 1000 CP EFF B/10,717,960,0
8401112,9100000594451,,VITAFER 45MG GELU B/30,1661,2225,0
1509131,9100001509131,,VITAMAX DBLESHOT COF HOM S/10,9007,0,2
1509091,9100001509091,,VITAMAX DBLESHOT HON HOM S/10,9007,0,2
1460251,9100001460251,,VITAMINE B COMPLEX B/3X10 AFRI,749,1005,0
1803981,9100001803981,3000001097440.0,VITONIC ALLAITEMENT CAPS B/45,5090,0,2
1803991,9100001803991,6192421108176.0,VITONIC FER GROSSESSE GELU/30,4688,0,2
1804021,9100001804021,,VITONIC FERTIL CAPS B/120,14074,0,2
1803971,9100001803971,,VITONIC GROSSESSE CAPS B/30,5090,0,2
1804001,9100001804001,3000001097549.0,VITONIC TONUS GELU /30,3614,0,2
3205441,3400932054411,3205441.0,VOGALENE 15MG GELU/20,3273,4385,0
3246049,3400932460496,3246049.0,VOLTARENE LP 100MG CP B/15,3240,4345,0
3359196,3400933591960,3359196.0,VOLTARENE LP 75MG CP B/20,3986,5345,0
3189529,3400931895299,3400931895299.0,VOLTARENE 25MG CP B/30     AFR,1720,2305,0
3235117,3400932351176,3235117.0,VOLTARENE 50MG CP B/30,2906,3895,0
1838981,9100001838981,,VONBIO DETOX CPR B/30,8196,0,2
1838991,9100001838991,,VONBIO GASTRO CPR B/30,6427,0,2
1839001,9100001839001,,VONBIO LIBIDO CPR B/10,5679,0,2
1839011,9100001839011,,VONBIO MULTIVIT CPR B/30,4367,0,2
1839021,9100001839021,,VONBIO OMEGA 3 CPR B/30,5521,0,2
1839031,9100001839031,,VONBIO RELAX CPR B/30,5957,0,2
8146105,9100000939261,3000000310731.0,VOVNAC 100MG CP B/30,2587,3465,0
1352481,3000000620502,,WELFIL 10MG CP B/4,2963,3970,0
1352491,3000000620519,,WELFIL 20MG CP B/4,3816,5115,0
8154731,3000000202906,3000000202906.0,WELVIT PLUS CP B/30,2674,3585,0
1652171,9100001652171,3000000888476.0,WICONAZ 200MG CP B/10,3204,4295,0
2265145,9100000147011,2037697.0,WORMIN 100MG CP B/6,766,1025,0
2265168,9100000277141,2037705.0,WORMIN 500MG CP B/1,337,450,0
1280841,3000000555811,3000000555811.0,WYMLY 25MG CP B/30,8571,11490,0
3883827,3400938838275,3883827.0,XARELTO 10MG CP B/10,8566,11485,0
2192251,3400921922516,3400921922516.0,XARELTO 15MG CP B/14,11979,16065,0
2192297,3400921922974,3400921922974.0,XARELTO 20MG CP B/14,11979,16065,0
3511066,3400935110664,3511066.0,XATRAL LP 10MG CP B/30,15724,21085,0
3366173,3400933661731,3366173.0,XATRAL LP 5MG CP B/56,15937,21370,0
3301601,3400933016012,3301601.0,"XATRAL 2,5MG CP B/30",5408,7250,0
9001337,9100000970041,8069899.0,XELIPROST 10MG CP B/10,2403,3220,0
9001343,9100000970051,8069913.0,XELIPROST 5MG CP B/10,1720,2305,0
8177637,3990000001916,3990000001916.0,XERIN 5MG/10MG CP B/10,1643,2200,0
1741711,3000001096184,,XIMCLAV 200MG/125MG CP B/10,3659,4905,0
1271281,9100001271281,3000000567579.0,XONADINE 120MG CP B/10,1662,2225,0
8151112,9100000968711,3000000261606.0,XONADINE 180MG CP B/30,2905,3895,0
1205181,3000000428528,3000000428528.0,XYKAA EXTEND 1000MG CP B/20,1928,2585,0
1745661,3000001119777,3000001119777.0,XYKAA MR 500MG/4MG CP B/20,2596,3480,0
1205171,3000000428511,3000000428511.0,XYKAA RAPID 500MG CP B/20,673,900,0
1772051,3000001127772,,XYKAA 1G CP EFF B/8,914,1225,0
8715454,9100001551781,,XYRA GELU 150MG B/28,11134,14930,0
8715514,9100001475301,,XYRA GELU 75MG B/28,6434,8625,0
3585024,3400935850249,3585024.0,XYZALL 5MG CP B/14,3783,5070,0
2484287,9100001829041,,YEMAY KIT CP B/4,2497,3345,0
2255655,9100000652371,8001944.0,ZAMUDOL LP 100MG GELU/10 AFR,3779,5065,0
2255649,9100000652361,8001915.0,ZAMUDOL LP 50MG GELU/10 AFR,1901,2545,0
3859674,3400938596748,,ZANEXTRA 20/10 CP B/30,8704,11670,0
9016304,3400930005460,,ZANEXTRA 20/20 CP B/30,8711,11680,0
3722596,3400937225960,3400937225960.0,ZANIDIP 10MG CP B/30,8017,10750,0
1717121,9100001717121,3000001151524.0,ZEALARGY 10MG CP B/20,3427,4595,0
3417083,3400934170836,,ZELITREX 500MG CP/10    HF2687,11485,15400,0
8116877,9100000851731,3000000507278.0,ZENGLOBIN CAPS B/30,1342,1795,0
998461,9100000998461,,ZENLEE 400MG CP B/1,208,280,0
1615441,9100001615441,,ZENTEL 400MG CP PELL B/1,1177,1575,0
1285861,9100001285861,,ZEPLINO CP B/30,7706,10335,0
8146163,3000000218518,3000000218518.0,ZEPOTIL DT 100MG CP B/10,3009,4035,0
8146186,3000000218501,,ZEPOTIL 200 CP B/10,3439,4610,0
8103745,3000000018446,,ZERODOL CR 200MG CP B/10,1728,2315,0
2291645,3000000015506,,ZERODOL P 500MG CP B/30,3468,4650,0
2294282,9100000505731,,ZERODOL 100MG CP/10X1,1298,1740,0
